date,market_vol_20d,market_vol_60d,market_ret_20d,market_ret_60d,dispersion_20d,breadth_1d,breadth_20d,avg_market_corr_60d,advance_decline_ratio,market_trend_200d
2023-08-07,0.09843608498404972,0.10373983209540369,0.02513301512648458,0.09575932221746886,0.01492723723459576,0.9272727272727272,0.8363636363636363,0.20475588883430376,10.2,1
2023-08-08,0.0984105569388636,0.10422890218359372,0.0142158396306169,0.09289996624234442,0.015270315787654509,0.2909090909090909,0.7272727272727273,0.21040628177572143,0.4,1
2023-08-09,0.09776461874221665,0.10542375725326882,-0.0006054842532183802,0.08701794590662026,0.015252606002471233,0.23636363636363636,0.5454545454545454,0.20846586757017319,0.30952380952380953,1
2023-08-10,0.09318585801197557,0.10535898610222753,-0.008119036905278598,0.08366948437244104,0.015016281738723965,0.509090909090909,0.5454545454545454,0.210523112112817,1.0,1
2023-08-11,0.09318465754823263,0.10410386895454828,-0.00807969250107754,0.09032400981798094,0.014650631563471428,0.6,0.5818181818181818,0.21110612535579515,1.434782608695652,1
2023-08-14,0.0945833220490685,0.10206862653164092,-0.006055195559736992,0.0831938277950317,0.014725900007965484,0.5636363636363636,0.5454545454545454,0.20407564587487617,1.24,1
2023-08-15,0.09811705039863716,0.10399511188644642,-0.02487944728048852,0.06036087678576574,0.014275058856744923,0.09090909090909091,0.4,0.193514243054506,0.09803921568627451,1
2023-08-16,0.09949977058185577,0.10527884827455793,-0.03418272338874251,0.05411383320523977,0.014199077792727225,0.10909090909090909,0.34545454545454546,0.20389723407182353,0.12,1
2023-08-17,0.10020443029036992,0.10671493710363913,-0.035140759313590064,0.04565701089465035,0.013754753152381852,0.3090909090909091,0.32727272727272727,0.20616129519780274,0.4473684210526316,1
2023-08-18,0.10033157408761849,0.10375321121257115,-0.034676296551101604,0.05803430820976052,0.01353865498940469,0.5272727272727272,0.2909090909090909,0.2077756707052219,1.1153846153846154,1
2023-08-21,0.10224827563029393,0.10293164204327171,-0.03271702761648054,0.07268955527364929,0.013742741946406201,0.509090909090909,0.2727272727272727,0.2056030554670432,1.0,1
2023-08-22,0.10097849575730374,0.10204114844238785,-0.03796336017867741,0.06059945362351438,0.013540113504691207,0.21818181818181817,0.23636363636363636,0.1983667598102399,0.2727272727272727,1
2023-08-23,0.11099231690614222,0.10119846562146506,-0.027397881007806935,0.05870108930754259,0.013430623832172488,0.7636363636363637,0.2545454545454545,0.20665782643507682,3.0,1
2023-08-24,0.11826834411141837,0.10566258121451076,-0.034475770056461075,0.04363106065023614,0.013341738448040647,0.10909090909090909,0.2545454545454545,0.20602501602965034,0.12244897959183673,1
2023-08-25,0.11508604411962196,0.10561857106332587,-0.037096229677836434,0.056848898145365645,0.013190523178627612,0.7818181818181819,0.21818181818181817,0.2161089897712921,3.3076923076923075,1
2023-08-28,0.11805221659244322,0.10471982795502141,-0.03283159962285387,0.053541024391264846,0.013177432546320278,0.8545454545454545,0.21818181818181817,0.21745986190519928,5.222222222222222,1
2023-08-29,0.13097347012503843,0.10471619971269311,-0.016035753721788115,0.05353421513698087,0.013470913812263199,0.9090909090909091,0.2909090909090909,0.21986563225392305,8.333333333333334,1
2023-08-30,0.12234345573167922,0.10475558322728053,0.001954951114357062,0.05990477809143013,0.01309791330288538,0.6545454545454545,0.4909090909090909,0.2089448009844394,1.8,1
2023-08-31,0.12198932371996093,0.10484522699633726,0.0033643270460468333,0.05605415705413108,0.013119494419313572,0.41818181818181815,0.5272727272727272,0.20788487917817783,0.696969696969697,1
2023-09-01,0.12081375567198305,0.10446034125453364,0.009802879276300969,0.06169521111129761,0.012966626592399085,0.6909090909090909,0.509090909090909,0.21074267246440262,2.111111111111111,1
2023-09-05,0.11789276230036215,0.1044899310020073,-0.0032616338951180213,0.050750774980016455,0.012897289199374128,0.2909090909090909,0.41818181818181815,0.21551138853243404,0.4,1
