date,AAPL,MSFT,GOOGL,NVDA,META,AVGO,ADBE,CRM,ORCL,CSCO,JPM,BAC,WFC,GS,MS,C,BLK,SCHW,AXP,USB,UNH,JNJ,LLY,ABBV,MRK,PFE,TMO,ABT,DHR,AMGN,AMZN,TSLA,WMT,HD,MCD,NKE,SBUX,TGT,LOW,TJX,XOM,CVX,COP,BA,CAT,RTX,HON,UPS,GE,DE,SPY,QQQ,IWM,EFA,AGG
2023-03-13,84457100,33339700,37335600,421890000,24728000,22364000,4203500,9154800,10299800,20280800,42901100,218403300,78806900,5660700,15175400,50709200,997600,148476900,6123200,36746000,2971600,10799600,5275600,7653800,10687100,35299400,1405800,6553000,2691634,3146000,72397100,167790300,28142100,3892100,3552400,6038200,6408200,2342500,3116300,5484600,20745600,10106100,8789700,6671200,4885100,7757700,3420240,4435900,14201502,2000700,157790000,97123600,74171500,27005100,10343900
2023-03-14,73695900,33620300,36050200,474910000,41642600,25893000,3850900,10138100,8732200,17679600,29648100,154255800,52855100,3785900,11089300,42165900,928600,112494900,5284000,28999400,3258200,8421200,4214300,6644100,9806900,24583600,1409800,5093900,2577480,3227100,60912700,143717900,25542600,5116000,3194400,6050800,6248800,2574200,3909000,4303800,18263500,10035200,7090800,8245700,3754900,6407400,5149245,4892100,14218418,1636600,149752400,73602500,48946200,18054000,8159800
2023-03-15,77167900,46028000,50622100,524486000,42123600,22963000,4627100,7716900,11463000,17354900,34280600,131104400,47324600,6596700,14814000,41832800,1130000,87012300,6100800,33125800,3770200,7757700,4743500,6304600,10942700,25498400,1918900,5712100,3047292,3092300,70731800,145995600,33133500,4835500,3419400,6599200,6603300,2633900,3794100,6420700,25733800,14063100,10661200,10894200,5471700,5755300,4165804,4306700,15107797,1964100,172996900,83631500,54405800,37928500,11133700
2023-03-16,76161100,54768800,65492000,583253000,50447100,31716000,6946600,8369500,10148100,21425100,24558500,108348800,40388800,4399100,15342400,28877300,726200,66199500,4737300,51459200,2940500,7605500,3498200,6331200,9441500,21095900,1135800,5289100,3028567,2326000,84446900,121136800,28905600,4400200,3097900,5658700,8188600,2510100,3153900,5314400,27465200,12849600,10111500,6747300,3555000,4635500,4087184,4710200,10183883,1621800,143254200,98198100,52392300,33179100,15217800
2023-03-17,98944600,69527400,61028500,848547000,50141100,79303000,6725400,10493300,13065800,47642700,38396000,130665500,47403800,6369800,19935800,37130200,2701500,64528800,7447200,56442900,5290000,20540700,8679800,42756400,26402100,57457800,1947900,10848100,3911002,7817000,87300200,133197100,43081200,8342000,5075300,12868900,10189700,13175000,7271200,7790200,43199500,33161800,17056000,9858900,7203000,8157800,7834106,20535900,12765689,3124500,140553400,89923700,70239900,23846200,8277500
2023-03-20,73641400,43466600,32960400,432747000,25186300,25857000,3946800,5513200,9177300,22699700,22875500,81441200,34283700,3963700,8649800,31899900,924200,46523700,3054300,43046500,3119400,7129000,3540900,4408200,12865800,20825400,897200,6075700,2496264,2020800,62388900,129684400,33928500,3677800,2108900,7594100,4864000,2875800,2405100,4368400,32042100,8469200,7932900,4764000,3464200,3972700,3014089,3974300,8705343,1325100,93055800,56359500,46103200,24003200,6346400
2023-03-21,73938300,34558700,42110300,547408000,31827000,25000000,4479200,6982000,6683700,23334000,17807800,84854800,34664700,3242400,8905600,29835600,791200,39433900,3986800,34821400,3163300,8376800,3240400,4675700,11571800,19982000,1000100,4475000,1991935,2128600,58597300,153391400,19013400,4788200,3120100,15078800,4743700,2497200,2940400,4539400,31592300,9753500,6770200,4673300,3074600,5135500,3325068,2965600,8553980,1341700,91524200,49757000,34465900,16669400,5499100
2023-03-22,75701800,34873300,43427400,797295000,28477800,25799000,3878400,6575600,7233700,21399400,17250200,76925900,22994400,2505900,7299300,21672000,480100,35735700,4367300,28376900,2632200,7943500,2472200,4376900,5705800,15444200,928400,3606700,3589634,1725100,57475400,150376400,18548400,3723400,2240800,17625500,5917700,2909900,3275700,3820700,14952700,6315000,5635500,7311600,2930200,4042000,2491759,2758400,8784783,1202400,111746600,75791900,56098200,16277900,7585400
2023-03-23,67622100,36610900,40797800,564889000,27389700,27162000,3138600,8685000,10747100,17775400,16677600,105335900,30239900,2585900,9373000,24112600,483400,46162500,3727500,26061900,3284900,9051500,2703400,4584000,6801700,16958100,951600,4525000,1810553,2175700,57559300,144193900,22044300,6005800,2263800,7628100,6879200,2791700,3346400,5003700,14385900,7859400,5866400,6266900,2957400,4352100,2504066,2901700,10834691,1566800,119351300,74576000,47720900,23067200,9949700
2023-03-24,59196500,28172000,30393300,454920000,27716400,17228000,2993400,6102700,5852100,19438800,22311100,96872700,35694800,2456700,10978700,25453900,574100,45393100,2588700,18619300,2533200,5696200,2791900,4678700,6661800,17218100,1012600,5269100,3377909,2547300,56095400,116312400,22752300,3851000,2229200,6158800,4685400,2703700,2692400,4643500,13401600,6600100,8385900,4511600,2976800,4711900,2474570,2586700,8342975,1361500,107682400,57195200,47519700,27879000,6217700
2023-03-27,52390300,26840200,31120900,361026000,18527200,14707000,2832200,7776500,8170100,15857200,18853900,102469800,27454600,2300600,6626900,29335200,411100,27218100,3984300,19966700,2271800,6772300,3102300,3887800,7563100,20262800,865600,4627700,2094019,2129100,46721300,120851600,26775600,4269700,2799100,6564200,6022200,3078700,2488400,3873900,14805900,7006800,6049700,3891700,3209500,3591700,2263219,2283400,7524516,1392700,74010400,50287400,33880600,23269300,6823400
2023-03-28,45992200,21878600,32057900,356104000,19127300,12439000,1780800,4899000,6378900,11124300,10820500,63416500,15270000,1224300,5209900,16206000,373300,23163200,4883700,15681700,2369500,6115300,2433200,3532500,6679500,13537500,828800,4815400,1784834,1887800,38720100,98654600,21282900,3633300,2036000,4461400,4709800,2910600,1872300,3209800,11047600,5605400,3792000,5460600,1802000,2324600,2195952,1850100,5023152,982000,62871700,48585900,28555100,20324500,6356200
2023-03-29,51305700,25087000,28779600,393694000,18851100,26395000,2497600,8085200,5233600,18463400,14595300,62666400,20789100,1475900,4873500,15047000,589300,26360200,3884800,14776400,3733200,6012000,2743800,3959900,6310200,14429500,1239600,6780200,1692113,2744000,49783300,123660000,24216900,3607500,2053400,5644000,4946600,4219400,2436300,3766400,14219100,7569700,7596300,3572200,1857300,3187400,2847936,2546100,6162254,1455000,77497900,53274300,25564800,29119300,5111300
2023-03-30,49501700,25053400,33086200,364516000,22608300,21523000,2139000,6932500,5640700,11754600,12134700,67427100,22340400,1456300,4113700,14226400,392300,45460400,2644800,13539900,3324600,4555700,2146900,3635800,5017400,12634500,1219900,5199300,2996194,2577000,53633400,110252200,21879000,3432800,1788800,4578900,4082600,2237400,2157000,3034000,11578200,6322400,5461100,6583400,1921100,5296700,2121363,2075300,6623107,1267900,69840000,58354800,26728600,21615800,4251900
2023-03-31,68749800,32766000,36863400,433933000,25440300,22097000,3063400,6634300,10476300,20588800,13105200,56482100,30287900,2281100,6142400,16009200,516300,43886100,3594300,15541700,3996700,9890000,2933600,4957300,7184300,23393600,1438700,6442400,3107302,2762500,56750300,170222100,20868000,5800600,2902500,5659400,6900100,3094100,3151600,5104800,14418000,7041400,7708800,5147500,2746700,4652700,2867459,2571200,9247391,1779200,112062600,62138100,39602900,28532600,8521600
2023-04-03,56976200,24883300,25035400,398716000,17924600,15682000,2712600,5340800,8410900,16884600,11775400,51996800,21541000,1808800,7728400,16633100,622800,24883200,2704400,12209800,4729100,6841900,3039600,4389400,6964100,20817200,1034400,5432400,2987734,2478700,41135700,169545900,19766700,4007600,2352700,4838400,3855400,2744400,3471100,4464500,28087700,12868200,12394300,6085900,2242500,4312500,3048890,2735200,6199468,1632200,67391100,47126800,27609000,20737100,7567100
2023-04-04,46278300,25824300,24420100,368592000,21026400,13429000,2569800,4659100,6651500,13599900,11579900,56233300,21942700,1536800,6222800,15542400,525100,29144500,2063500,12238700,2624700,8314500,3585900,4224400,6108200,19514500,1085600,7979000,2654410,2942800,48662500,126463800,18113700,2965700,2282300,5895300,3854400,2350500,2500100,3102800,16365500,7521400,5425500,6192300,4282100,3239800,2651545,2498700,8554983,1801600,66601500,45875400,33487200,15364600,8925200
2023-04-05,51511700,22064800,28290500,515015000,19396600,16908000,2277200,3953700,7478800,13797900,9614700,47799400,15486900,1329300,6045400,11739100,426100,37753000,2346800,12734700,4964800,16704200,3442700,5743000,8006100,29697600,1035600,7298300,3478865,2468000,45175400,133882500,26540700,4002400,2600800,4331400,5170900,2762100,2417800,3893900,16479500,6478100,5806800,4138400,4265300,3841700,3214618,2718300,10642230,3265700,65200200,62795700,28247300,16313900,9883500
2023-04-06,45390100,29770300,48711500,397654000,26104400,14493000,1835900,6304700,9146200,14749000,8760200,41216600,23484900,1311000,3877800,11918100,441700,28155000,3754500,12008400,3472600,9615400,3531700,5498300,6894500,25931800,780700,5065000,2304504,2047800,43808000,123857900,17891700,3193400,1731000,4256900,3155700,2552900,2403300,3085900,15778000,5803200,5087800,5618100,4180100,3430400,2952020,2206100,8025340,1848500,63743300,46916500,26366300,13659900,6105200
2023-04-10,47716900,23103000,27067400,395279000,16106100,15400000,1689700,5263800,8681500,10177700,9477300,40572700,27005800,1114400,6185800,11777100,393800,31528500,2372600,10547700,2714500,5354000,1868000,3309500,6446500,15137300,672600,4900200,2348045,1595600,37261200,142154600,14519100,2799900,1941800,3731200,3761600,2724400,2387500,3899100,13006600,5923500,4374700,3729300,3839000,3947600,2695152,2157900,7499832,1486500,63681000,45134700,22237800,12854000,4478000
2023-04-11,47644200,27276600,26311800,314378000,16710100,16518000,2161100,4907700,8196000,15957900,10516300,58761200,25116100,1559600,5582100,14177300,535800,19861900,2742300,11927800,3065300,5903800,2027000,2875800,5639800,15304100,1158800,4658000,1720313,1272800,60417800,115770900,18370500,2497000,2732900,4471000,4010600,2155500,2459000,4367200,11758500,5469600,4812200,5277500,3882000,3408600,2584172,2844400,6663078,1543800,59297900,40113600,21876200,11264100,4543800
2023-04-12,50133100,27403400,24370300,446259000,18972200,14112000,1978200,5033400,8040300,16100700,11821000,44313300,20252900,1862400,4641800,14330900,481200,19174400,2817600,11586300,3422400,5764100,2672600,4005000,6136700,17035100,847800,4560700,2280026,2268900,56735000,150256300,11209800,3341400,2557400,4524900,4606000,3900300,2665400,4828400,10919000,6157900,8108200,4600300,2385100,4710100,3879865,3729000,8768118,2166100,86420400,62813300,27018100,13241500,7226000
2023-04-13,68445600,24222700,24843600,353615000,23310400,17265000,2434800,4716400,6240200,15451700,12450200,52261400,22397800,1765500,5086000,15578900,694000,16165100,2729000,12799100,4224400,5640600,2839900,3868500,7332300,22880900,1101900,4778700,1989792,2020900,67925100,112933000,13272600,3505800,3229300,5355300,4367600,2464600,2778700,5033000,12399700,6856600,7160100,4501600,2909100,3932500,3565597,2355600,11044694,1627000,85814800,54613800,23259900,12233000,3964800
2023-04-14,49386500,20987900,26578000,395660000,21591200,17465000,1525500,5073800,6485100,12360100,43931300,81110800,40963100,2275700,7865900,33064500,1117700,32171900,2618100,16186300,4872000,7225100,2287900,3473100,5005100,20627500,834900,5043700,2791913,1866200,51450500,96438700,10464900,2653200,2054700,4828700,3963300,2370100,2028300,3927000,11530800,4930700,5052100,19066500,2246900,3017700,2083698,2034900,7211767,1113200,78161500,56278300,29600400,14209900,4794100
2023-04-17,41516200,23836200,37571200,321471000,15481900,13201000,1614300,5413500,4772400,12042300,16050500,83704400,31445100,3012100,8876900,19590400,586100,52377600,2622300,22419300,3660900,8046400,2059700,4354100,6575500,17608600,783500,4806400,2945095,1784800,39919500,116662200,16166700,2621900,2371000,3917900,4780700,2566500,2420000,4362200,13260400,7006000,6278800,6306800,1751800,4007400,1785345,1920500,7676003,1116600,66436400,43007000,22177300,17323800,4441300
2023-04-18,49923000,20161800,26596400,604812000,12281000,16806000,1586700,4679000,7219400,15203600,13760100,114498800,27892300,7549500,10227600,16616200,593800,36872300,2444500,19052200,3232000,14571500,1925300,4996200,5454500,18541500,1158700,6552100,3595387,1638800,39790500,92067000,13482300,2847800,2086700,3857700,5300500,2195400,2685200,3087100,17436100,8045600,7745300,7445800,2567100,4949200,2546400,2461400,8909832,1402000,63560000,46746900,22873100,13753400,4753000
2023-04-19,47720200,17150300,20905700,358660000,15898100,19060000,1775200,3665100,4766200,30466700,9158100,65594200,23310500,2625400,13886200,14894000,348100,35415600,3768600,20970200,5809100,6752000,2173000,4826900,4683400,17214300,1409400,12425400,2690393,1246500,58398900,125732700,12433500,2889300,2254000,3547400,4617800,2183700,2488700,2476900,10682600,5506800,4717500,4757400,2078400,5004500,1977810,2652200,7038101,860000,55227300,38960100,19306800,8840800,3592900
2023-04-20,52456400,23244400,27820800,427713000,16475400,20239000,1947900,3620000,5815500,39769400,10586200,43193800,19265500,2217900,6776000,20410200,580400,24735700,10832400,21609500,3283000,9498800,2766500,3808100,4657900,20131600,2100900,7413200,4211614,1691300,57696900,210970800,13641600,3371800,2274200,3891600,4297200,2809900,2948800,4634400,17038700,5851100,5351600,3322900,2826800,3937600,2065873,3336300,8661237,1336300,75840400,62462100,20336300,12478600,5092400
2023-04-21,58337300,21676400,25800100,345103000,17717200,14807000,1841600,4860100,7335800,20861000,11842500,44759000,23975300,2278900,6531000,14377300,774500,17572800,3882500,28303000,3165300,7014200,3682500,4812100,6554600,19227100,959200,6301100,2760780,1721300,86774200,123539000,25335000,3506700,2171200,3651400,4522800,2743600,2864000,4009600,14315300,7179000,5279000,3432300,2712500,3315300,2090913,3371700,5112741,2556900,73457400,59002300,25972800,14053000,5367300
2023-04-24,41949600,26611000,23542800,339282000,15750900,12338000,1531100,4449700,4901700,17359900,7567500,28020300,17327800,1966300,5004400,11208800,451800,13246100,2473500,16238100,2322400,5278900,2059700,4728900,4299100,17633700,895100,5341900,3568090,1232100,69575600,140006600,13579500,2515400,2995200,3790900,5940700,2313100,2758700,4041900,15831300,7177600,5215800,3058900,2790700,3962100,1703542,3689100,7833505,1132800,64332100,44043100,17781000,12864900,3256900
2023-04-25,48714100,45772200,46664100,378527000,19198200,23670000,2413100,5010000,5768800,20281600,10629300,49718800,20728000,2138200,5806700,15374000,552200,17042900,3421300,22540100,2937300,6263100,2648600,5506200,5662800,24492400,2495500,5636700,11653932,1509700,65026800,121999300,17246700,4529500,5845200,4383300,8747100,2723300,2723700,4275800,12179800,5807200,5355800,4699500,2505600,4638900,2381202,12474900,11649768,1688400,97766700,57121600,28857900,12582200,5065400
2023-04-26,45498800,64599200,53347600,406337000,41992700,17179000,2803200,4007600,6395500,22390500,14416100,45848400,26915600,2041900,6429100,16984600,434700,11422600,2789100,17133300,2930000,5518200,3161200,5192000,6607900,22401400,4020100,4240000,8349343,2002900,73803800,153364100,12910200,4037400,3290000,4003200,8081600,3077400,3409000,5043300,15566100,5927400,4295000,9137200,3254700,5219300,3797743,5845600,8032357,1416500,80447000,55400500,30309800,16928600,3723600
2023-04-27,64902300,46462600,50089200,377161000,71196500,18250000,2338800,4794400,5615700,22845400,9041100,33060100,21695800,1768200,6375800,16541400,393900,12315900,2143500,19428200,2473200,5739700,4981300,17063000,9975200,22434000,2148400,4257200,6785258,2533900,149961200,127015200,12861000,3133600,3142300,4252100,7618500,3037900,2498900,5084000,16279200,6417200,4196700,5105200,7711100,4010600,4098006,4679000,9348633,2741600,92968400,65430400,33424100,14505700,4018300
2023-04-28,55275900,36469600,36139800,292216000,39554000,16183000,2061700,4094600,8498500,19665000,9887300,45592500,20193000,1714100,6374500,15222100,529000,12797300,2380100,25219300,2398900,6024900,5350100,7123800,8050400,21015300,2046900,4835900,5297652,2721400,130715900,122515800,14088600,4063400,2838200,4421400,5979300,3432900,2451900,3448000,24381900,10036300,6638200,3716100,4669500,2875900,3037749,3440800,6279159,1999300,89433100,59712600,31911900,16936800,5469900
2023-05-01,52472900,21294100,26681700,570329000,29143900,17030000,1868000,2882900,5459800,13122300,20415800,34076800,26564300,1375000,7745400,18314800,560200,11041000,1803600,19095200,2105600,4893400,4091100,5601000,5238900,23917800,1979800,3722900,4290122,1920500,74728100,109015000,11409600,2970000,2124400,4112600,6495900,1964500,2282100,3607500,17355000,6099800,3644900,3776800,2876400,3481400,2360619,2807800,7408237,1184100,62122300,41013400,27420100,24499500,10631600
2023-05-02,48425700,26404400,30997200,402730000,24350100,28357000,2287600,6051000,5995100,20175100,14113400,70797700,36239500,2397600,6319100,19450100,719700,20934400,4925600,28994600,2152300,7541700,3884600,5135600,8175600,38834100,1060900,4998000,3717324,2127200,73469400,128259700,11329500,3413200,2083800,3831600,9626400,2277400,2201800,3652300,24324100,10701700,8100100,3970800,2858000,3377500,2745974,3527800,7485046,1547800,103998500,56519400,40851100,12907200,6085800
2023-05-03,65136000,22360800,21795400,383387000,34463900,19816000,6700800,3779900,6744800,20765700,12930900,51139500,25202700,1825400,6546500,14533500,430700,22505400,2655300,23759800,1749700,5937200,10129800,6815300,6738600,27721900,1430200,5602000,4828517,2998000,65051900,119728000,12334500,2743400,2425500,4560100,24388600,2385700,2386600,4199200,16212300,7538100,9085100,4537900,2635100,3610800,2944593,3825200,5917543,1235400,91531800,59882100,43261400,13977300,5637200
2023-05-04,81235400,22519900,23419500,321850000,17889400,17684000,6614900,4386500,5038200,17748900,17089200,82173800,53247000,2965100,10359200,20601800,589300,26316200,3997900,48099600,2555700,5128000,4070700,5694300,6490200,23675100,1243500,4070700,2659373,2228500,45345500,95108500,14011200,4422500,2005300,6177100,8858100,2653600,2375800,2657900,17177200,7500400,6840000,6934100,3211000,4414800,2445393,3495100,9055431,1382900,94901900,50224500,42382100,17411200,5262200
2023-05-05,113453200,28197100,26639300,361494000,27000500,24876000,4260900,4284400,8068600,14317400,11261400,50087100,27039700,2413400,8288000,13384500,484300,22019600,2223200,28236700,2329400,5194500,2753400,4447700,4534000,19225100,962400,4025000,2325485,2806800,56951700,107607300,14556000,3806600,1815800,4887800,7813800,2187200,2495600,3987900,14968200,5802000,5566700,3872200,2716600,3260400,2215474,2775300,6302841,1862900,87891800,51806100,35456800,11096900,4003000
2023-05-08,55962800,21318600,26511400,344979000,16400500,13934000,3135900,4169400,5314800,12000000,7484900,34245500,22735400,1607300,5825300,8760900,374500,19204700,2271600,22304300,1738500,4994900,2478600,3689500,5157300,20101700,1029100,2445500,2826204,1667800,49430900,112249400,14926200,3736500,2969600,3892600,6090700,1495200,1586500,3066600,11187800,5028200,5058900,4677400,2414100,4243600,1585665,2589100,4282128,1106500,50046800,36465800,22109900,7533200,5481300
2023-05-09,45326900,21340800,36360100,314869000,16865600,16990000,1879400,6996800,6333500,15221900,7343600,32188800,18999100,1253300,4381400,10188800,441700,11467400,2322700,18209200,2038600,5520500,2601600,4201600,4933100,15987900,1225100,3274300,3032064,1468900,44089400,88965000,15209700,2570000,1637500,4082100,3682400,1886000,2249900,3278100,11370800,5019800,4896100,9329500,4111900,2928400,2374200,2180600,6520737,1478700,49220100,31768800,21465500,14835400,5712200
2023-05-10,53724500,30078000,63153400,369350000,19119000,19174000,3386300,6535600,5935300,15625100,8133400,44446400,17941600,1752200,4884900,11840000,622400,12343400,4602600,14492700,2018700,6756600,2766300,4127300,5605400,15858200,1586100,3129100,3116100,1530800,78627600,119840700,15827700,3571000,1849300,5052600,4565000,2804800,2715600,3830500,14884800,6161200,5285900,3923700,2446100,3329300,2289956,3233300,5053224,1014600,96142900,60446600,27281900,14009800,4803000
2023-05-11,49514700,31680200,78900000,322149000,20449000,14430000,2183400,5366300,5144500,12521900,7057300,34897300,18536200,1515200,6717800,11222800,726100,11764000,2900300,16413400,2384200,5867600,2595900,4300400,5596700,28566400,2326300,3879400,4401794,1612400,74924800,103889900,11926800,3859700,1955100,5923100,4791700,2832000,3015600,3981500,17165900,6666100,5671700,3322000,3263300,3327100,3045919,3136500,5117628,1825100,70157100,44278500,25884600,14971700,7703800
2023-05-12,45533100,19774700,41102300,274222000,16161400,11942000,4278700,4733600,4994700,14097500,9988600,38142000,17658600,1099100,5208900,12812800,906200,19336800,2320000,16870700,1536500,3904200,3939200,3526500,5233100,16541300,1518200,3325000,3978005,1295600,49852700,157849600,16119300,3438300,1801700,6574200,5175600,3361600,2261700,6158400,12613300,4898900,5004400,3169800,2172600,2756000,2230222,3346600,4332874,1332000,70481500,48432800,20406400,15823200,4285900
2023-05-15,37266700,16336500,36266800,293926000,20653200,14614000,3330500,4518200,4443700,13204400,7639500,38722800,24405800,1178200,5032100,11911300,501900,22098000,2271900,12671600,2169700,5104500,2234800,4391800,5697200,16650400,1383800,3020000,3780605,1551300,53011100,105592500,16113900,5353600,1700500,5518200,4217000,4055200,2971500,6987400,13715600,5096700,5838100,2842700,1925600,2556100,1661314,3048400,7973716,1466300,54289400,33375600,24310000,10580600,8532600
2023-05-16,42110300,26730300,45035600,449405000,18163800,14967000,2558300,4423200,6896500,16496300,6477200,33347500,21821200,1618900,6862900,9201200,362700,12351700,1960200,14997200,2178900,5599200,2128800,4685400,4278200,25451700,903500,3393800,3026198,2646500,71472900,98288800,15512100,12362100,2859500,8306400,3676600,5805900,4683500,8043500,14795200,7007700,4822200,3012100,2771500,2534100,2175793,3458900,5523851,2181300,57705500,40019200,24212900,13335700,6728500
2023-05-17,57951600,24315000,33323600,432535000,21193100,24133000,3560600,5772200,9436000,29326000,12711500,61750400,29241600,2098100,8216700,16359100,478300,19884400,2446500,22429700,2682000,6840700,2274200,5482000,7210400,23206400,1284600,3801000,3453372,3352900,65655200,125473600,26985900,7956900,2802100,7765400,4757300,8387700,3755900,11852400,14064700,6169600,5013700,6641900,2897400,4626800,2568681,3882200,6871703,1843900,87287000,47486100,38231600,21491300,6318700
2023-05-18,65496700,27276000,35234200,748725000,22943300,26389000,2896400,5165500,10005700,41475700,10999600,51146100,27213900,1645400,5367700,17618000,1125900,12764900,2629800,13204600,3040100,5173000,2268100,4791200,6437100,27772400,1073300,3481600,4128367,2245300,73174100,109520300,46768500,4547000,2410700,5970500,5377500,7881600,2275300,5139300,12005600,7477700,5503400,4349700,2643600,4277600,2586718,2747200,5772320,2034300,97177200,64213500,30446600,10657000,4811300
2023-05-19,55809500,27546700,41353400,473908000,21733600,22968000,3856900,6091600,8560300,28564100,13492200,50062500,19774900,1546100,11183600,15416200,1362500,11963900,2258600,15001500,2317900,6527100,3442800,5610300,7647000,33068300,1313300,4487700,3686642,2395700,55056300,136196700,27594000,4470600,2371200,11674300,4985200,4456000,2768400,6441200,13359600,8100900,6068200,3896200,4402100,3528700,2832340,2350100,7230687,7522100,103793300,61554900,34316300,15971200,10285900
2023-05-22,43570900,24115700,35253000,372000000,27738500,17796000,2627100,3890800,5890500,18667500,11402500,36473700,27519400,1498900,5520000,14471000,648800,9277400,2483800,11974600,2242800,5675900,4398000,3867300,5607400,85718600,1161000,2809500,3530414,1848600,70741100,132001400,16117800,3736200,2514700,12710300,7504300,3717000,3537000,5500900,12882000,11661000,5561900,3094300,2540600,3976100,1871286,2675400,4996087,2936200,60745400,43015900,28207200,12122700,8551100
2023-05-23,50747300,30797200,34046300,356253000,17748100,36088000,2967700,4256800,10047300,17645900,9514900,51400400,26116600,1550900,5521200,13797100,713300,14865300,2928400,13952200,2874200,5793000,4492100,5121900,7733000,75379500,1629400,4337800,4040496,2296600,67576300,156952100,16302300,5352200,2943900,11790400,6766300,4374100,6507500,5433600,14394400,10436200,5415700,4011100,2298300,4388700,2290487,2660500,5738239,2111400,86383500,48216700,32708900,19215100,7641200
2023-05-24,45143500,23384900,34182600,721419000,17724300,23021000,2666600,4894000,6815900,15452900,8578000,50606900,21193700,1439100,6827800,23744900,554500,10073300,2308400,11120700,1904700,5015100,3133000,4143500,4509500,39326400,2482800,4507600,5289305,1765000,63487900,137605100,20515200,4978200,2262100,8503200,6134800,6738300,2829800,4693000,16340300,7064000,5141900,4371600,2964000,3670500,1850915,2410500,6275400,1717000,89213700,62891200,28744200,21758100,7719200
2023-05-25,56058300,43301700,42317000,1543911000,22371400,49263000,7030000,6496700,16729600,21717000,8472500,40517800,17691800,1618500,6962700,18109400,522800,18822400,3234300,11948300,2684100,6886100,2882200,6986600,7037500,30266600,2262200,6734500,3965935,2968200,66496700,96870700,21299100,5355900,2748100,6729800,8177000,7409500,3030400,7042200,14316500,7037700,4951900,3909200,2243600,5340500,2569318,2976900,6737506,1540000,90961600,66862800,36202600,17393700,5941300
2023-05-26,54835000,36630600,35635900,714397000,25727200,82500000,7833600,6933300,13994100,19825600,8579900,57879100,17399400,2718700,7411600,11962600,533900,11521400,4015400,9267000,3135200,6845400,2338400,7590300,6378200,20234600,1603700,4911800,3161558,3081000,96779900,162061500,15720900,4626100,2148200,7911200,7276500,8100400,3072700,4419300,12370300,7736200,5709500,3820300,1973900,4056700,2092292,2291800,6796523,1412900,93830000,63007000,29841300,11189800,3889800
2023-05-30,55964400,29503100,35076700,923401000,23816500,116912000,5332300,10421000,10296700,19074800,7399900,41819600,14752600,1998600,5876800,12431100,504200,12334200,3268200,12907300,3180800,5593100,2595700,7671500,7768100,24371100,1793800,5168700,3066130,3125900,64314800,128818700,15742500,5193300,3385200,9335200,6505400,10931900,2534100,4517400,11938000,7814800,6721800,3978200,2885900,4559300,2394253,2542200,7098370,2094800,72216000,72652200,25572600,13979800,7349900
2023-05-31,99625300,45950600,37325800,1002580000,25473700,89998000,5158500,19624000,13713500,51990300,14219900,61905200,27221100,2938000,9559200,18154100,1898400,17631500,5588500,31032900,4944100,11324600,3950900,12579100,14563500,46166300,4052200,7063400,12662026,3884700,72800800,150711700,30130800,18288800,3104900,21465200,10377100,20234400,3894600,7077200,24926100,13346400,22757300,5461600,5937000,9972500,3878804,5106100,13358734,3384700,110811800,65105400,34598800,32754700,10559900
2023-06-01,68901800,26773900,30772700,635873000,25609500,80792000,4443100,20907400,7835900,17817000,12248100,57426100,17079400,3339700,6857500,15757100,569800,10750300,4087200,12319400,3376600,7901300,2914400,11895600,6959900,20256100,1830100,4603900,3013226,4831400,54375100,148029900,20239200,4305100,2605300,12025200,6752200,13678400,2764800,5223600,13551900,9887700,5857800,5125100,2989100,5636400,2025237,2524800,7797043,2116800,88865000,50488600,27800900,29681600,9029800
2023-06-02,61996900,25873800,26980100,482731000,19416900,62815000,4334800,11026900,8652400,19155400,12922500,66578100,16906100,3987700,6218500,19455600,559800,12279800,4820500,13744000,3064500,7659700,2499000,6661600,5792800,22736400,2564300,6024300,2517132,3687200,61264400,164398400,19178100,4515600,2869400,11838200,6221400,7594000,2834600,4910200,14112000,9464300,4958500,7486300,8358200,5559200,2907883,2752200,7477278,2855600,91426200,53372100,50212400,18693500,6877200
2023-06-05,121946500,21307100,32305500,396094000,20742900,26222000,3447400,7804400,7442000,13964100,8511900,34757800,18443900,1462900,6631900,11004700,551600,8658000,2870900,10644900,2688800,6430500,2113800,4276200,5185500,18392200,1477400,3565900,2692762,2498700,47950100,151143100,15553200,3028800,1974500,7434000,6536500,7702900,2345700,4988400,10628000,6443800,5153900,4996800,3438400,3811400,1764125,2314100,5108732,1476800,65460200,47266200,34465800,18029700,7246200
2023-06-06,64848400,20396200,26638300,388729000,19419000,37823000,2342000,6796000,7023000,16029600,9329500,46297900,18825100,1495600,6903900,14189200,748600,10894800,3631500,13876500,3816600,5073600,1495300,4359900,6960200,19508200,1723000,4044300,2300669,1736100,45695200,146911600,15015600,2855400,2771500,7896300,8657100,6065200,2804900,5110600,12209800,6176400,3622400,10957200,3230100,4947600,2434465,2521900,7794036,1927600,64022200,41390400,58584500,17811900,3816000
